Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104
45,MADISON,STATE AUDITOR,REP,"Chapman, Beth",43317,569,525,427,22,6,0,0,1070,0,122,903,634,94,237,157,932,541,1,315,623,776,0,1108,38,570,688,542,1522,931,79,259,280,494,45,111,206,203,1116,238,579,636,412,376,101,372,157,108,177,358,48,1120,319,1610,1348,1061,994,691,0,165,671,292,325,302,1659,643,323,487,402,309,6,170,337,3,542,940,1193,0,44,151,362,76,713,828,7,732,19,437,72,540,895,176,120,83,11,883,71,503,1063,1005
45,MADISON,STATE AUDITOR,WI,WRITE-IN,117,3,0,1,0,0,0,0,5,0,3,1,1,1,0,1,3,3,0,0,2,4,0,4,0,2,1,0,0,0,1,2,1,1,0,2,1,1,1,1,1,0,3,1,0,2,1,0,0,2,0,1,2,1,5,0,4,3,0,0,1,2,1,2,3,2,3,0,0,2,0,2,0,0,2,3,4,0,0,1,2,0,2,3,0,2,0,1,1,1,1,0,0,1,0,2,0,1,2,1
45,MADISON,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",42324,360,311,384,635,299,0,0,698,0,235,459,367,184,298,253,626,725,156,880,573,472,0,953,200,629,580,527,550,532,867,343,944,378,94,766,1172,278,597,476,369,364,432,288,102,261,1180,85,584,426,250,648,305,855,650,727,678,554,0,81,640,479,353,290,988,417,324,407,675,319,79,546,412,33,500,874,981,0,94,178,451,204,657,442,247,751,274,624,94,314,509,297,486,182,64,508,97,386,567,612
45,MADISON,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",3204,33,30,19,16,5,0,0,85,0,28,44,62,4,20,12,56,32,4,56,45,58,0,77,6,27,32,24,59,47,11,49,40,29,0,22,22,17,56,27,51,65,37,26,8,27,21,18,22,27,10,60,23,94,88,67,85,47,0,14,28,37,15,24,93,45,47,50,37,26,2,22,22,2,35,47,61,0,4,8,46,12,102,38,6,47,9,40,8,37,73,21,18,20,4,66,3,38,65,65
45,MADISON,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",35888,529,487,338,19,2,0,0,895,0,98,747,532,68,198,123,755,375,4,272,484,668,0,841,34,469,534,406,1352,782,61,187,237,400,32,83,166,139,990,207,497,560,340,319,79,332,143,83,148,249,41,941,230,1421,1166,920,870,566,0,145,523,237,258,265,1427,537,277,393,288,226,6,134,252,4,478,773,904,0,32,111,305,60,598,706,6,561,14,360,61,457,762,150,105,71,10,760,54,420,912,843
45,MADISON,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,78,0,1,1,0,0,0,0,3,0,0,2,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,2,1,1,0,0,0,2,1,0,1,0,2,1,0,2,0,0,0,1,0,2,0,1,1,0,6,2,0,0,4,1,0,1,0,2,2,1,0,0,0,2,0,0,2,3,2,0,0,1,0,0,1,2,0,3,0,2,0,0,0,0,1,1,0,3,0,1,1,1
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",41005,366,327,362,636,298,0,0,687,0,221,463,334,173,284,249,546,678,156,893,598,461,0,876,197,613,553,478,568,494,856,334,948,330,87,763,1167,271,600,464,355,365,399,250,92,255,1184,80,584,401,246,605,277,854,661,729,673,555,0,79,606,467,362,300,1004,400,300,385,664,308,80,540,390,38,532,853,874,0,93,166,419,199,660,376,241,699,274,597,90,272,495,299,485,180,66,444,101,342,527,595
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",3400,24,27,26,15,6,0,0,103,0,30,51,57,4,22,9,58,45,6,46,36,57,0,104,11,31,40,24,53,40,20,44,38,27,1,21,29,19,55,28,49,61,40,31,14,25,20,20,30,36,11,50,32,94,81,93,101,46,0,13,40,42,21,22,93,44,37,41,27,31,2,28,31,0,31,54,82,0,4,7,55,17,97,38,6,59,6,52,5,48,73,17,17,20,2,72,8,41,63,64
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",37742,534,484,361,20,3,0,0,922,0,114,762,584,77,211,132,856,414,1,280,497,685,0,916,32,495,558,442,1362,838,68,206,240,458,42,87,183,156,996,221,511,571,367,354,85,348,161,85,147,281,46,1002,256,1441,1183,919,858,581,0,151,557,252,257,260,1422,560,308,430,325,237,6,142,277,2,467,805,988,0,33,121,329,61,616,784,12,606,17,382,65,497,791,154,113,75,11,836,48,465,976,889
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,92,1,0,1,0,0,0,0,3,0,0,1,0,1,0,1,5,2,0,1,0,3,0,1,0,0,0,1,1,0,2,2,2,1,0,0,0,1,3,3,2,0,2,1,0,1,0,0,1,1,0,0,0,0,2,1,7,2,0,0,1,0,0,1,5,2,2,1,0,0,0,1,1,0,1,0,1,0,0,2,2,0,2,0,0,3,0,2,0,0,1,0,1,1,0,2,0,1,2,2
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",35464,353,286,307,634,286,0,0,568,0,200,416,320,112,236,217,529,456,158,835,395,433,0,719,190,537,376,311,479,484,823,296,888,315,60,729,1119,185,538,428,333,321,342,251,70,257,1143,54,512,293,234,583,213,775,598,646,602,473,0,69,402,363,258,261,823,348,285,337,431,182,79,489,250,33,436,685,537,0,83,108,338,175,584,401,245,537,256,520,86,291,480,243,461,156,66,456,71,308,517,535
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",4354,41,49,35,12,11,0,0,97,0,40,67,66,9,17,18,82,57,4,70,64,76,0,114,7,48,44,38,87,69,32,49,44,39,6,27,41,20,78,37,56,67,45,44,13,42,26,13,26,42,14,71,34,136,115,110,106,53,0,19,57,52,32,21,150,62,49,51,38,28,4,28,32,0,56,96,110,0,1,10,58,16,106,65,7,84,9,60,10,55,76,25,21,20,3,90,3,52,90,90
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",42765,533,491,419,27,6,0,0,1056,0,126,794,587,140,270,156,865,639,2,310,682,708,0,1084,45,556,740,623,1418,836,90,250,298,469,64,114,223,239,1030,253,534,611,443,349,108,329,188,118,227,398,55,1019,319,1476,1224,982,931,660,0,154,749,353,345,301,1556,599,297,471,557,367,5,192,421,5,542,924,1320,0,45,191,412,91,692,739,9,763,31,451,66,485,812,200,133,104,10,810,82,490,967,934
45,MADISON,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,96,0,0,1,0,0,0,0,3,0,0,1,0,1,1,1,3,3,0,0,2,3,0,0,0,1,0,0,1,3,1,2,2,0,0,1,0,3,4,1,2,0,2,0,1,0,3,0,0,1,0,2,2,1,1,1,4,1,0,0,0,1,2,1,4,2,1,1,0,2,0,1,1,0,1,2,4,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,1,0,1,3,1
45,MADISON,"US HOUSE, CONGRESSIONAL DISTRICT 5",DEM,"Cramer, Bud",63408,654,556,604,636,291,0,0,1185,0,298,928,717,239,426,313,1175,951,162,1039,916,852,0,1508,220,891,904,774,1389,1107,909,474,1096,655,110,818,1299,358,1073,585,634,656,668,554,126,414,1266,132,695,629,271,1131,425,1571,1318,1134,1057,901,0,159,955,624,507,410,1653,678,523,713,884,461,80,639,585,37,736,1277,1455,0,116,262,610,240,997,951,251,1038,283,819,138,594,974,373,551,236,70,957,124,652,1141,1171
45,MADISON,"US HOUSE, CONGRESSIONAL DISTRICT 5",LIB,"Barksdale, Alan F.",1943,16,16,14,14,10,0,0,41,0,16,24,28,4,8,8,35,17,1,31,19,27,0,56,6,19,16,12,27,18,14,33,27,20,0,10,17,10,31,26,35,35,19,17,8,24,21,7,15,13,3,38,16,54,55,42,59,22,0,2,23,26,12,14,51,21,28,26,28,11,3,12,19,1,27,36,37,0,2,4,26,8,48,25,6,42,8,29,8,22,39,11,9,11,0,49,6,16,39,36
45,MADISON,"US HOUSE, CONGRESSIONAL DISTRICT 5",REP,"Engel, Stephen P.",22034,314,320,195,25,5,0,0,599,0,69,425,306,34,117,83,377,244,1,178,280,418,0,493,19,283,315,260,747,381,44,114,144,204,27,55,97,95,656,135,328,363,201,130,62,227,106,53,82,132,34,609,155,919,702,670,608,334,0,96,298,151,153,184,958,354,147,188,152,138,6,90,155,2,319,483,586,0,20,68,198,43,409,346,6,376,10,227,35,266,468,105,71,43,9,444,35,253,512,490
45,MADISON,"US HOUSE, CONGRESSIONAL DISTRICT 5",WI,WRITE-IN,106,3,2,0,0,0,0,0,2,0,0,4,2,0,0,0,1,2,1,1,0,0,0,4,0,0,2,1,2,5,1,2,2,0,0,1,2,1,1,0,0,3,2,0,1,0,0,0,0,1,1,0,1,2,3,4,4,1,0,0,2,2,0,1,4,0,1,0,1,1,0,1,0,0,2,2,7,0,0,0,2,1,2,0,0,0,0,3,0,2,1,0,0,1,0,2,0,2,3,3
45,MADISON,"STATE BOE, DISTRICT 8",DEM,"Caylor, Mary Jane",48898,492,403,425,645,296,0,0,879,0,268,647,490,180,327,256,901,710,162,942,663,639,0,1177,215,668,632,509,904,826,868,388,977,512,93,775,1187,257,703,492,469,480,551,461,111,297,1196,92,605,483,256,797,320,1070,854,795,757,642,0,109,699,494,369,303,1161,481,420,579,693,334,83,571,416,36,560,900,989,0,96,183,483,220,764,715,251,757,277,664,112,438,755,312,504,202,73,714,105,494,832,901
45,MADISON,"STATE BOE, DISTRICT 8",REP,"Stout, Don",35998,463,455,358,27,7,0,0,894,0,104,692,533,87,206,138,651,457,2,288,501,615,0,817,31,485,560,475,1188,636,86,219,262,346,36,99,208,188,987,236,492,551,316,229,82,344,172,98,166,272,49,921,265,1390,1149,973,897,583,0,144,529,284,276,287,1426,549,256,327,350,262,4,158,303,4,485,847,1027,0,35,132,335,66,649,573,8,639,23,383,64,425,695,161,115,81,8,692,58,403,817,750
45,MADISON,"STATE BOE, DISTRICT 8",WI,WRITE-IN,93,3,0,1,0,0,0,0,3,0,0,2,1,0,1,1,1,2,0,0,2,1,0,0,0,1,1,1,0,2,2,3,1,1,0,2,2,1,3,4,1,1,1,0,0,0,1,0,3,1,0,1,0,2,2,0,6,2,0,0,4,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,2,0,2,0,0,1,2,0,2,1,0,5,0,1,3,0,0,1,0,1,0,1,1,0
45,MADISON,"STATE SENATE, DISTRICT 2",DEM,"Butler, Tom",12516,114,122,0,0,0,0,0,0,0,0,0,0,0,0,238,0,836,0,972,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,953,0,1275,1069,500,526,0,0,0,0,0,0,345,1346,560,0,0,0,0,81,0,0,0,625,1086,0,0,0,0,0,0,863,0,0,877,0,0,0,0,0,0,0,220,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 2",REP,"Andrews, Steve",9058,100,100,0,0,0,0,0,0,0,0,0,0,0,0,104,0,341,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,784,0,1213,969,550,457,0,0,0,0,0,0,245,1255,477,0,0,0,0,5,0,0,0,430,681,0,0,0,0,0,0,550,0,0,528,0,0,0,0,0,0,0,62,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 2",WI,WRITE-IN,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,1,7,0,0,0,0,0,0,1,7,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 3",DEM,"Roberts, Tommy Ed",2327,21,22,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,329,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 3",REP,"Smith, Terry",3246,33,46,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,393,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 3",WI,WRITE-IN,32,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 7",DEM,"Enfinger, Jeff",24985,218,162,420,644,295,0,0,0,0,264,0,0,0,329,36,860,0,159,0,659,520,0,1137,205,714,606,0,1073,799,874,383,933,477,0,773,1207,0,0,493,0,0,509,431,0,0,1210,0,618,472,263,0,312,0,0,0,0,714,0,0,0,512,377,0,0,0,389,508,0,0,0,558,81,38,0,0,1019,0,98,0,493,213,0,419,248,0,0,645,103,0,0,318,492,0,69,0,16,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 7",LIB,"Bacon, Gregory Eric",1246,13,7,31,12,6,0,0,0,0,32,0,0,0,18,1,45,0,1,0,40,50,0,78,5,31,33,0,38,38,18,37,39,20,0,15,26,0,0,22,0,0,45,26,0,0,22,0,18,24,3,0,31,0,0,0,0,37,0,0,0,34,19,0,0,0,43,52,0,0,0,20,1,0,0,0,48,0,4,0,38,15,0,19,6,0,0,47,12,0,0,20,22,0,2,0,2,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 7",REP,"Peters, Elbert",12449,187,187,345,19,5,0,0,0,0,79,0,0,0,186,15,645,0,6,0,469,518,0,799,32,411,564,0,983,636,67,191,250,358,0,85,166,0,0,221,0,0,310,236,0,0,145,0,144,257,44,0,244,0,0,0,0,484,0,0,0,234,267,0,0,0,246,345,0,0,0,151,50,2,0,0,821,0,32,0,292,56,0,351,5,0,0,355,61,0,0,139,109,0,8,0,11,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 7",WI,WRITE-IN,133,2,4,2,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,6,5,0,8,0,11,4,0,6,7,2,3,2,2,0,3,2,0,0,0,0,0,3,4,0,0,3,0,3,6,0,0,3,0,0,0,0,6,0,0,0,2,1,0,0,0,2,5,0,0,0,1,1,0,0,0,12,0,0,0,2,1,0,2,1,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 8",DEM,"Barron, Lowell",2315,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,94,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,60,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 8",REP,"Hammonds, David",1749,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,2,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,93,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,67,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 8",WI,WRITE-IN,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,MADISON,"STATE SENATE, DISTRICT 9",DEM,"Mitchem, Hinton",6725,90,70,0,0,0,0,0,25,0,0,515,416,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,96,0,0,0,0,0,388,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,714,0,0,0,358,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,332,570,0,0,0,0,556,89,405,652,671
45,MADISON,"STATE SENATE, DISTRICT 9",REP,"Edmonds, Doris",7959,138,109,0,0,0,0,0,15,0,0,781,579,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,36,0,0,0,0,0,542,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,323,0,0,0,220,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,480,805,0,0,0,0,776,42,448,917,903
45,MADISON,"STATE SENATE, DISTRICT 9",WI,WRITE-IN,82,1,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,8,0,0,0,0,11,0,8,14,6
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 6",DEM,"Schmitz, Sue",6541,61,57,83,0,0,0,0,0,0,0,0,0,0,0,246,0,794,0,856,0,0,0,0,0,0,45,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,325,0,16,19,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,547,940,363,0,0,0,0,0,603,0,0,857,0,305,0,0,0,0,0,121,0,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 6",REP,"Fargerson, Shawn",4804,35,44,35,0,0,0,0,0,0,0,0,0,0,0,146,0,400,0,366,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,376,0,39,32,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,470,764,415,0,0,0,0,0,639,0,0,587,0,243,0,0,0,0,0,59,0,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 6",WI,WRITE-IN,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 10",DEM,"Smith, Pam",4111,51,36,0,0,0,0,0,541,0,200,63,46,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,331,284,0,0,0,231,0,0,0,0,0,0,0,0,0,314,243,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,72,0,0,0,259,0,0,0,0,0,0,0,0,376,81,284,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 10",LIB,"Johnson, Jeffrey A.",411,4,2,0,0,0,0,0,58,0,18,6,6,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,42,0,0,0,19,0,0,0,0,0,0,0,0,0,40,33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,46,5,27,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 10",REP,"Ball, Mike",8136,98,110,0,0,0,0,0,1175,0,157,131,92,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,601,704,0,0,0,405,0,0,0,0,0,0,0,0,0,559,585,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,2,0,85,0,0,0,30,0,0,0,0,0,0,0,0,969,72,566,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 10",WI,WRITE-IN,16,1,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 19",DEM,"Hall, Laura",9890,55,33,0,659,306,0,0,0,0,0,0,0,0,0,4,0,0,162,0,0,0,0,0,0,0,0,0,0,0,914,0,1069,0,0,813,1269,0,0,554,0,0,0,0,0,0,1272,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,535,0,0,0,0,0,0,0,0,321,0,0,0,4,0,0,371,0,0,0,251,554,79,0,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 19",WI,WRITE-IN,95,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,5,10,0,0,10,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,5,8,2,0,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 20",DEM,"Miller, Jeff",6603,104,72,0,0,0,0,0,0,0,0,378,315,0,162,0,527,0,0,0,0,0,0,413,0,0,0,0,541,468,0,0,0,339,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,351,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,318,513,0,0,0,0,0,0,0,568,598
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 20",REP,"Sanderford, Howard",11473,224,206,0,0,0,0,0,0,0,0,727,536,0,138,0,978,0,0,0,0,0,0,585,0,0,0,0,1517,965,0,0,0,505,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,299,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0,0,0,0,521,871,0,0,0,0,0,0,0,1033,992
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 20",WI,WRITE-IN,46,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,3
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 21",DEM,"Hinshaw, Randy",5582,49,41,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,414,192,585,454,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,38,257,0,0,0,0,0,425,0,0,70,536,0,0,0,0,0,0,0,564,321,0,0,0,0,0,0,0,0,58,0,33,0,0,0,0,78,0,224,197,0,0,237,0,0,0,89,0,0,91,0,0,66,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 21",LIB,"Wales, Johnny L.",259,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,20,14,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,10,0,0,3,24,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,19,13,0,0,4,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0
45,MADISON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 21",REP,"Dugan, Jerry",5072,37,47,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,525,48,565,678,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,69,394,0,0,0,0,0,331,0,0,95,676,0,0,0,0,0,0,0,209,332,0,0,0,0,0,0,0,0,62,0,4,0,0,0,0,54,0,118,74,0,0,15,0,0,0,72,0,0,41,0,0,12,0,0,0,0,0
